Test_Number,Experiment_ID,Profile,Start_X,Start_Y,Goal_X,Goal_Y,Euclidean_Distance,Dijkstra_Success,Dijkstra_Path_Length,Dijkstra_Cost,AStar_Success,AStar_Path_Length,AStar_Cost,Safety_Success,Safety_Path_Length,Safety_Cost,Balanced_Success,Balanced_Path_Length,Balanced_Cost
9,61,Defensive,392.67,107.3,388.69,79.68,27.9,1,4,7.4401,1,4,7.4401,1,4,15.0012,1,4,2.9285
9,61,Dynamic,392.67,107.3,388.69,79.68,27.9,1,4,4.4401,1,4,4.4401,1,4,14.7012,1,4,1.4643
9,62,Offensive,132.86,167.06,416.71,201.07,285.88,1,43,45.8656,1,43,45.9302,1,52,42.5962,1,33,21.3153
9,62,Neutral,132.86,167.06,416.71,201.07,285.88,1,33,59.7319,1,33,59.7319,1,43,44.2561,1,43,14.4909
9,62,Defensive,132.86,167.06,416.71,201.07,285.88,1,29,78.863,1,29,78.863,1,43,47.0561,1,43,18.0368
9,62,Dynamic,132.86,167.06,416.71,201.07,285.88,1,43,46.1989,1,43,46.2636,1,52,42.6295,1,33,23.8348
9,63,Offensive,117.67,68.13,478.69,77.67,361.15,1,37,44.4808,1,37,44.8031,1,63,50.6998,1,40,11.7871
9,63,Neutral,117.67,68.13,478.69,77.67,361.15,1,37,56.4808,1,37,56.4808,1,63,52.7665,1,40,14.5476
9,63,Defensive,117.67,68.13,478.69,77.67,361.15,1,37,80.4808,1,37,80.4808,1,63,56.8998,1,41,21.5502
9,63,Dynamic,117.67,68.13,478.69,77.67,361.15,1,37,45.1475,1,37,45.4697,1,63,50.7331,1,40,12.8677
9,64,Offensive,42.38,343.61,407.44,148.08,414.12,1,39,48.956,1,39,48.956,1,61,12.0485,1,39,16.7477
9,64,Neutral,42.38,343.61,407.44,148.08,414.12,1,39,61.6226,1,39,61.6226,1,61,14.0485,1,39,21.8491
9,64,Defensive,42.38,343.61,407.44,148.08,414.12,1,37,86.2181,1,37,86.2181,1,61,18.0485,1,62,18.6865
9,64,Dynamic,42.38,343.61,407.44,148.08,414.12,1,39,49.2893,1,39,49.2893,1,61,12.0485,1,39,17.4282
9,65,Offensive,108.35,224.07,382.22,409.13,330.54,1,30,29.8238,1,29,29.9044,1,55,9.9455,1,29,5.0743
9,65,Neutral,108.35,224.07,382.22,409.13,330.54,1,29,39.2378,1,29,39.2378,1,55,11.7455,1,30,5.9524
9,65,Defensive,108.35,224.07,382.22,409.13,330.54,1,29,57.9044,1,29,57.9044,1,30,14.0377,1,30,8.9285
9,65,Dynamic,108.35,224.07,382.22,409.13,330.54,1,30,29.8238,1,29,29.9044,1,55,9.9455,1,29,5.0743
9,66,Offensive,51.65,242.56,396.04,178.31,350.33,1,35,48.725,1,35,48.7623,1,61,59.4526,1,35,18.9268
9,66,Neutral,51.65,242.56,396.04,178.31,350.33,1,35,60.0583,1,35,60.0583,1,61,61.4526,1,49,17.8811
9,66,Defensive,51.65,242.56,396.04,178.31,350.33,1,35,82.725,1,35,82.725,1,61,65.4526,1,49,23.383
9,66,Dynamic,51.65,242.56,396.04,178.31,350.33,1,35,49.725,1,35,49.7623,1,61,59.5193,1,48,20.3835
9,67,Offensive,285.79,479.4,88.59,369.87,225.57,1,21,31.3965,1,21,31.5672,1,47,61.3238,1,21,13.2844
9,67,Neutral,285.79,479.4,88.59,369.87,225.57,1,21,38.0631,1,21,38.0631,1,47,62.8572,1,21,17.341
9,67,Defensive,285.79,479.4,88.59,369.87,225.57,1,21,51.3965,1,21,51.3965,1,47,65.9238,1,45,19.2994
9,67,Dynamic,285.79,479.4,88.59,369.87,225.57,1,21,31.7298,1,21,31.9005,1,47,61.3572,1,21,14.3351
9,68,Offensive,253.6,340.92,93.49,131.99,263.22,1,23,22.116,1,23,22.1337,1,34,3.3,1,23,2.5042
9,68,Neutral,253.6,340.92,93.49,131.99,263.22,1,23,29.4493,1,23,29.467,1,23,4.0932,1,23,3.3389
9,68,Defensive,253.6,340.92,93.49,131.99,263.22,1,22,43.8663,1,22,43.8663,1,23,5.5599,1,23,5.0083
9,68,Dynamic,253.6,340.92,93.49,131.99,263.22,1,23,22.116,1,23,22.1337,1,34,3.3,1,23,2.5042
9,69,Offensive,434.36,54.62,149.34,37.06,285.57,1,30,30.3961,1,30,30.3961,1,63,6.2,1,30,4.2728
9,69,Neutral,434.36,54.62,149.34,37.06,285.57,1,30,40.0628,1,30,40.0628,1,63,8.2667,1,30,5.6971
9,69,Defensive,434.36,54.62,149.34,37.06,285.57,1,30,59.3961,1,30,59.3961,1,63,12.4,1,30,8.5456
9,69,Dynamic,434.36,54.62,149.34,37.06,285.57,1,30,30.3961,1,30,30.3961,1,63,6.2,1,30,4.2728
9,70,Offensive,258.7,325.99,387.51,117.19,245.34,1,23,34.9884,1,23,34.9884,1,41,4.0,1,23,16.0564
9,70,Neutral,258.7,325.99,387.51,117.19,245.34,1,23,42.3217,1,23,42.3217,1,41,5.3333,1,47,10.538
9,70,Defensive,258.7,325.99,387.51,117.19,245.34,1,22,56.7224,1,22,56.7224,1,41,8.0,1,48,13.123
9,70,Dynamic,258.7,325.99,387.51,117.19,245.34,1,23,35.9884,1,23,35.9884,1,41,4.0,1,47,9.0764
9,71,Offensive,140.06,449.4,215.31,56.75,399.79,1,40,43.102,1,45,44.6714,1,51,5.0,1,40,10.3505
9,71,Neutral,140.06,449.4,215.31,56.75,399.79,1,40,56.102,1,40,56.102,1,51,6.6667,1,40,13.1496
9,71,Defensive,140.06,449.4,215.31,56.75,399.79,1,40,82.102,1,40,82.102,1,51,10.0,1,46,15.7503
9,71,Dynamic,140.06,449.4,215.31,56.75,399.79,1,40,43.102,1,45,44.6714,1,51,5.0,1,40,10.3505
9,72,Offensive,161.03,220.03,341.23,64.31,238.16,1,29,33.6714,1,29,34.035,1,62,37.0671,1,29,8.8082
9,72,Neutral,161.03,220.03,341.23,64.31,238.16,1,29,43.0047,1,29,43.0047,1,62,39.1005,1,29,11.1042
9,72,Defensive,161.03,220.03,341.23,64.31,238.16,1,28,61.1896,1,28,61.1896,1,62,43.1671,1,30,15.6569
9,72,Dynamic,161.03,220.03,341.23,64.31,238.16,1,29,34.0047,1,29,34.3683,1,62,37.1005,1,29,9.6071
9,73,Offensive,212.37,161.96,426.19,154.66,213.94,1,22,34.9553,1,22,34.9553,1,44,39.1737,1,24,15.1915
9,73,Neutral,212.37,161.96,426.19,154.66,213.94,1,22,41.9553,1,22,41.9553,1,44,40.607,1,24,20.2553
9,73,Defensive,212.37,161.96,426.19,154.66,213.94,1,22,55.9553,1,22,55.9553,1,44,43.4737,1,46,16.6539
9,73,Dynamic,212.37,161.96,426.19,154.66,213.94,1,22,35.6219,1,22,35.6219,1,44,39.207,1,24,16.6114
9,74,Offensive,374.94,214.92,417.16,118.68,105.1,1,11,16.2733,1,11,16.4793,1,22,30.7926,1,11,6.8213
9,74,Neutral,374.94,214.92,417.16,118.68,105.1,1,11,19.6066,1,11,19.6066,1,22,31.4926,1,11,9.0951
9,74,Defensive,374.94,214.92,417.16,118.68,105.1,1,11,26.2733,1,11,26.2733,1,22,32.8926,1,11,13.7664
9,74,Dynamic,374.94,214.92,417.16,118.68,105.1,1,11,16.9399,1,11,17.1459,1,22,30.7926,1,11,8.0873
9,75,Offensive,343.77,453.12,180.7,329.55,204.6,1,21,20.3692,1,21,21.5174,1,53,5.2,1,21,3.304
9,75,Neutral,343.77,453.12,180.7,329.55,204.6,1,21,27.0359,1,21,27.0359,1,21,6.3589,1,22,6.0732
9,75,Defensive,343.77,453.12,180.7,329.55,204.6,1,20,40.1196,1,20,40.1196,1,21,7.6922,1,21,3.4224
9,75,Dynamic,343.77,453.12,180.7,329.55,204.6,1,21,20.3692,1,21,21.5174,1,53,5.2,1,21,3.304
9,76,Offensive,293.35,97.68,112.03,315.29,283.25,1,23,28.7577,1,25,29.5794,1,26,46.1966,1,24,9.3641
9,76,Neutral,293.35,97.68,112.03,315.29,283.25,1,23,36.0911,1,23,36.0911,1,26,47.0299,1,25,10.7842
9,76,Defensive,293.35,97.68,112.03,315.29,283.25,1,23,50.7577,1,23,50.7577,1,26,48.6966,1,26,15.3351
9,76,Dynamic,293.35,97.68,112.03,315.29,283.25,1,25,29.3001,1,25,29.9127,1,26,46.2299,1,25,9.6449
9,77,Offensive,381.78,21.68,365.75,107.09,86.9,1,9,10.7527,1,9,11.0669,1,10,21.4178,1,9,3.4079
9,77,Neutral,381.78,21.68,365.75,107.09,86.9,1,9,13.4194,1,9,13.4194,1,10,21.7178,1,10,3.744
9,77,Defensive,381.78,21.68,365.75,107.09,86.9,1,9,18.7527,1,9,18.7527,1,10,22.3178,1,10,5.616
9,77,Dynamic,381.78,21.68,365.75,107.09,86.9,1,9,11.0861,1,9,11.4002,1,10,21.4511,1,9,4.0112
9,78,Offensive,368.82,90.15,273.13,231.82,170.96,1,15,28.6494,1,15,28.6494,1,39,21.287,1,15,16.5955
9,78,Neutral,368.82,90.15,273.13,231.82,170.96,1,15,33.3161,1,15,33.3161,1,39,22.5537,1,16,20.6536
9,78,Defensive,368.82,90.15,273.13,231.82,170.96,1,15,42.6494,1,15,42.6494,1,39,25.087,1,39,13.9978
9,78,Dynamic,368.82,90.15,273.13,231.82,170.96,1,15,30.3161,1,15,30.3161,1,39,21.3204,1,16,17.4899
9,79,Offensive,24.22,190.39,24.22,120.8,69.59,1,9,8.0,1,9,8.0,1,9,0.8,1,9,0.8431
9,79,Neutral,24.22,190.39,24.22,120.8,69.59,1,9,10.6667,1,9,10.6667,1,9,1.0667,1,9,0.3084
9,79,Defensive,24.22,190.39,24.22,120.8,69.59,1,8,15.6185,1,8,15.6185,1,9,1.6,1,9,0.4626
9,79,Dynamic,24.22,190.39,24.22,120.8,69.59,1,9,8.0,1,9,8.0,1,9,0.8,1,9,0.8431
9,80,Offensive,173.98,455.26,117.03,403.21,77.16,1,7,6.7671,1,7,6.7671,1,7,8.271,1,7,1.4618
9,80,Neutral,173.98,455.26,117.03,403.21,77.16,1,7,8.7671,1,7,8.7671,1,7,8.471,1,7,1.2228
9,80,Defensive,173.98,455.26,117.03,403.21,77.16,1,7,12.7671,1,7,12.7671,1,7,8.871,1,7,1.8342
9,80,Dynamic,173.98,455.26,117.03,403.21,77.16,1,7,6.7671,1,7,6.7671,1,7,8.271,1,7,1.4618
9,81,Offensive,86.53,38.35,434.59,478.61,561.22,1,51,53.5941,1,50,53.6748,1,76,33.2568,1,56,20.337
9,81,Neutral,86.53,38.35,434.59,478.61,561.22,1,50,70.0081,1,51,70.2608,1,76,35.7568,1,57,23.7685
9,81,Defensive,86.53,38.35,434.59,478.61,561.22,1,48,102.0098,1,48,102.0098,1,57,40.649,1,63,32.8356
9,81,Dynamic,86.53,38.35,434.59,478.61,561.22,1,51,53.9274,1,50,54.0081,1,76,33.2901,1,56,20.9183
9,82,Offensive,232.45,67.61,326.68,329.69,278.51,1,29,30.4748,1,29,30.4748,1,30,17.7248,1,28,8.0446
9,82,Neutral,232.45,67.61,326.68,329.69,278.51,1,29,39.8082,1,29,39.8082,1,30,18.6915,1,30,8.2801
9,82,Defensive,232.45,67.61,326.68,329.69,278.51,1,28,57.8328,1,28,57.8328,1,30,20.6248,1,30,9.5769
9,82,Dynamic,232.45,67.61,326.68,329.69,278.51,1,29,30.4748,1,29,30.4748,1,30,17.7248,1,28,8.0446
9,83,Offensive,444.66,231.4,58.34,381.4,414.42,1,47,49.3184,1,47,49.3664,1,56,22.6204,1,54,14.484
9,83,Neutral,444.66,231.4,58.34,381.4,414.42,1,47,64.6517,1,47,64.6517,1,56,24.4538,1,56,14.5536
9,83,Defensive,444.66,231.4,58.34,381.4,414.42,1,43,93.7326,1,43,93.7326,1,56,28.1204,1,56,20.0909
9,83,Dynamic,444.66,231.4,58.34,381.4,414.42,1,47,49.3184,1,47,49.3664,1,56,22.6204,1,54,14.484
9,84,Offensive,344.53,161.8,258.26,399.76,253.11,1,26,33.9367,1,26,34.2045,1,64,63.5249,1,25,13.0685
9,84,Neutral,344.53,161.8,258.26,399.76,253.11,1,26,42.27,1,26,42.27,1,32,65.0504,1,26,15.3449
9,84,Defensive,344.53,161.8,258.26,399.76,253.11,1,25,58.3674,1,25,58.3674,1,32,67.117,1,26,23.0173
9,84,Dynamic,344.53,161.8,258.26,399.76,253.11,1,26,34.6034,1,26,34.8712,1,64,63.5249,1,25,14.5121
9,85,Offensive,88.12,96.6,398.52,177.89,320.87,1,33,46.725,1,33,46.8341,1,68,60.1526,1,33,18.8396
9,85,Neutral,88.12,96.6,398.52,177.89,320.87,1,32,57.2237,1,32,57.2237,1,68,62.386,1,55,18.5688
9,85,Defensive,88.12,96.6,398.52,177.89,320.87,1,32,77.8904,1,32,77.8904,1,68,66.8526,1,56,24.6615
9,85,Dynamic,88.12,96.6,398.52,177.89,320.87,1,33,47.725,1,33,47.8341,1,68,60.2193,1,33,21.2901
9,86,Offensive,169.8,357.54,85.84,462.4,134.34,1,12,16.3152,1,12,16.5361,1,12,54.2518,1,12,5.9946
9,86,Neutral,169.8,357.54,85.84,462.4,134.34,1,12,19.9818,1,12,19.9818,1,12,54.6185,1,12,7.9928
9,86,Defensive,169.8,357.54,85.84,462.4,134.34,1,12,27.3152,1,12,27.3152,1,12,55.3518,1,12,11.9893
9,86,Dynamic,169.8,357.54,85.84,462.4,134.34,1,12,16.6485,1,12,16.8694,1,12,54.2852,1,12,7.0936
9,87,Offensive,478.62,324.65,414.49,67.19,265.32,1,27,26.1042,1,27,26.3786,1,28,2.7,1,27,3.7145
9,87,Neutral,478.62,324.65,414.49,67.19,265.32,1,27,34.7708,1,27,34.8088,1,28,3.6,1,27,4.5821
9,87,Defensive,478.62,324.65,414.49,67.19,265.32,1,27,52.1042,1,27,52.1042,1,28,5.4,1,28,6.1006
9,87,Dynamic,478.62,324.65,414.49,67.19,265.32,1,27,26.1042,1,27,26.3786,1,28,2.7,1,27,3.7145
9,88,Offensive,419.77,442.02,58.02,322.59,380.94,1,38,40.147,1,38,40.3058,1,51,31.4714,1,38,16.979
9,88,Neutral,419.77,442.02,58.02,322.59,380.94,1,37,52.2277,1,37,52.2277,1,51,33.1381,1,40,14.1476
9,88,Defensive,419.77,442.02,58.02,322.59,380.94,1,37,76.2277,1,37,76.2277,1,51,36.4714,1,38,15.6621
9,88,Dynamic,419.77,442.02,58.02,322.59,380.94,1,38,40.147,1,38,40.3058,1,51,31.4714,1,38,16.979
9,89,Offensive,217.43,290.21,55.82,428.95,212.99,1,23,27.97,1,23,28.0612,1,31,3.4424,1,29,4.861
9,89,Neutral,217.43,290.21,55.82,428.95,212.99,1,21,35.049,1,21,35.049,1,31,4.4424,1,29,4.7782
9,89,Defensive,217.43,290.21,55.82,428.95,212.99,1,18,47.3203,1,18,47.3203,1,31,6.4424,1,29,6.4285
9,89,Dynamic,217.43,290.21,55.82,428.95,212.99,1,23,27.97,1,23,28.0612,1,31,3.4424,1,29,4.861
9,90,Offensive,194.3,283.83,31.52,404.56,202.66,1,25,24.534,1,25,24.6646,1,27,2.6,1,25,4.0672
9,90,Neutral,194.3,283.83,31.52,404.56,202.66,1,25,32.534,1,25,32.534,1,27,3.4667,1,25,4.5954
9,90,Defensive,194.3,283.83,31.52,404.56,202.66,1,19,46.2964,1,19,46.2964,1,27,5.2,1,25,5.8996
9,90,Dynamic,194.3,283.83,31.52,404.56,202.66,1,25,24.534,1,25,24.6646,1,27,2.6,1,25,4.0672
9,91,Offensive,31.81,230.61,354.1,139.14,335.02,1,33,40.3126,1,33,40.7136,1,64,43.0294,1,37,13.7416
9,91,Neutral,31.81,230.61,354.1,139.14,335.02,1,33,50.9793,1,33,50.9793,1,64,45.1294,1,37,18.3221
9,91,Defensive,31.81,230.61,354.1,139.14,335.02,1,33,72.3126,1,33,72.3126,1,64,49.3294,1,56,23.5981
9,91,Dynamic,31.81,230.61,354.1,139.14,335.02,1,33,40.6459,1,33,41.0469,1,64,43.0627,1,37,14.4111
9,92,Offensive,406.45,197.3,57.45,209.63,349.22,1,38,49.6338,1,39,50.4308,1,51,25.299,1,39,19.4892
9,92,Neutral,406.45,197.3,57.45,209.63,349.22,1,37,61.7991,1,37,61.8316,1,51,26.9656,1,41,23.1675
9,92,Defensive,406.45,197.3,57.45,209.63,349.22,1,37,85.7991,1,37,85.7991,1,51,30.299,1,51,19.8259
9,92,Dynamic,406.45,197.3,57.45,209.63,349.22,1,38,50.3004,1,39,51.0975,1,51,25.299,1,39,21.1072
9,93,Offensive,403.69,371.89,434.3,262.1,113.97,1,12,11.9385,1,12,11.9385,1,20,1.9,1,12,1.3701
9,93,Neutral,403.69,371.89,434.3,262.1,113.97,1,12,15.6052,1,12,15.6052,1,20,2.5333,1,12,1.8268
9,93,Defensive,403.69,371.89,434.3,262.1,113.97,1,12,22.9385,1,12,22.9385,1,20,3.8,1,12,2.7401
9,93,Dynamic,403.69,371.89,434.3,262.1,113.97,1,12,11.9385,1,12,11.9385,1,20,1.9,1,12,1.3701
9,94,Offensive,204.41,371.79,427.84,283.01,240.43,1,26,26.6063,1,25,27.1651,1,41,4.0,1,26,4.9398
9,94,Neutral,204.41,371.79,427.84,283.01,240.43,1,25,34.6593,1,25,34.6593,1,41,5.3333,1,26,6.5864
9,94,Defensive,204.41,371.79,427.84,283.01,240.43,1,24,50.2775,1,24,50.2775,1,41,8.0,1,27,7.3223
9,94,Dynamic,204.41,371.79,427.84,283.01,240.43,1,26,26.6063,1,25,27.1651,1,41,4.0,1,26,4.9398
9,95,Offensive,221.84,412.87,327.7,27.33,399.81,1,42,43.3239,1,42,43.3239,1,64,6.3,1,45,11.6477
9,95,Neutral,221.84,412.87,327.7,27.33,399.81,1,42,56.9905,1,42,56.9905,1,64,8.4,1,45,12.8622
9,95,Defensive,221.84,412.87,327.7,27.33,399.81,1,42,84.3239,1,42,84.3239,1,64,12.6,1,44,15.5539
9,95,Dynamic,221.84,412.87,327.7,27.33,399.81,1,42,43.3239,1,42,43.3239,1,64,6.3,1,45,11.6477
9,96,Offensive,378.34,253.07,310.17,432.81,192.24,1,19,23.3236,1,19,24.4642,1,39,47.6507,1,19,7.5636
9,96,Neutral,378.34,253.07,310.17,432.81,192.24,1,19,29.3236,1,19,29.3236,1,39,48.9173,1,19,10.0847
9,96,Defensive,378.34,253.07,310.17,432.81,192.24,1,19,41.3236,1,19,41.3236,1,39,51.4507,1,19,15.1271
9,96,Dynamic,378.34,253.07,310.17,432.81,192.24,1,19,24.3236,1,19,25.4642,1,39,47.7507,1,19,11.3274
9,97,Offensive,398.74,348.66,93.88,198.1,340.01,1,32,43.8517,1,33,45.6967,1,47,85.9104,1,41,15.2106
9,97,Neutral,398.74,348.66,93.88,198.1,340.01,1,31,53.9324,1,31,53.9324,1,47,87.4438,1,42,18.5529
9,97,Defensive,398.74,348.66,93.88,198.1,340.01,1,31,73.9324,1,31,73.9324,1,47,90.5104,1,43,25.9058
9,97,Dynamic,398.74,348.66,93.88,198.1,340.01,1,32,46.185,1,33,48.03,1,47,86.0438,1,41,20.995
9,98,Offensive,42.48,196.29,373.03,139.47,335.4,1,35,43.9747,1,35,44.0513,1,65,9.0848,1,36,14.2166
9,98,Neutral,42.48,196.29,373.03,139.47,335.4,1,34,55.1401,1,34,55.1401,1,65,11.2182,1,36,18.8714
9,98,Defensive,42.48,196.29,373.03,139.47,335.4,1,34,77.1401,1,34,77.1401,1,65,15.4848,1,51,14.8676
9,98,Dynamic,42.48,196.29,373.03,139.47,335.4,1,35,44.308,1,35,44.3846,1,65,9.0848,1,36,14.8906
9,99,Offensive,318.99,439.86,78.84,364.16,251.81,1,30,36.633,1,30,36.6811,1,49,75.2292,1,25,15.2731
9,99,Neutral,318.99,439.86,78.84,364.16,251.81,1,25,44.9026,1,25,44.9026,1,49,76.8292,1,30,19.1535
9,99,Defensive,318.99,439.86,78.84,364.16,251.81,1,25,60.9026,1,25,60.9026,1,49,80.0292,1,31,22.2073
9,99,Dynamic,318.99,439.86,78.84,364.16,251.81,1,30,37.2997,1,30,37.3478,1,49,75.2958,1,25,17.2204
9,100,Offensive,48.87,290.37,449.35,23.69,481.15,1,50,59.2949,1,51,60.535,1,70,88.694,1,51,19.8847
9,100,Neutral,48.87,290.37,449.35,23.69,481.15,1,50,75.6282,1,50,75.6282,1,70,90.994,1,52,25.1898
9,100,Defensive,48.87,290.37,449.35,23.69,481.15,1,43,103.6393,1,43,103.6393,1,70,95.594,1,51,36.4528
9,100,Dynamic,48.87,290.37,449.35,23.69,481.15,1,50,60.6282,1,51,61.8683,1,70,88.8274,1,51,25.5573
10,1,Offensive,312.45,270.97,431.2,22.18,275.68,1,26,27.8411,1,26,28.2218,1,28,20.9917,1,28,6.1452
10,1,Neutral,312.45,270.97,431.2,22.18,275.68,1,26,36.1744,1,26,36.1744,1,28,21.8917,1,28,7.4652
10,1,Defensive,312.45,270.97,431.2,22.18,275.68,1,26,52.8411,1,26,52.8411,1,28,23.6917,1,29,8.6975
10,1,Dynamic,312.45,270.97,431.2,22.18,275.68,1,26,28.1744,1,26,28.5552,1,28,21.0251,1,28,6.7549
10,2,Offensive,257.01,299.56,354.37,219.41,126.11,1,13,20.1196,1,13,20.1196,1,59,5.8,1,17,10.678
10,2,Neutral,257.01,299.56,354.37,219.41,126.11,1,13,24.1196,1,13,24.1196,1,59,7.7333,1,13,12.2193
10,2,Defensive,257.01,299.56,354.37,219.41,126.11,1,13,32.1196,1,13,32.1196,1,44,10.8466,1,34,9.3897
10,2,Dynamic,257.01,299.56,354.37,219.41,126.11,1,13,21.1196,1,13,21.1196,1,59,5.8,1,13,10.948
10,3,Offensive,60.04,344.76,423.4,419.39,370.94,1,37,46.4799,1,37,46.8841,1,72,25.2996,1,39,17.7281
10,3,Neutral,60.04,344.76,423.4,419.39,370.94,1,37,58.4799,1,37,58.4799,1,72,27.6663,1,40,22.701
10,3,Defensive,60.04,344.76,423.4,419.39,370.94,1,37,82.4799,1,37,82.4799,1,57,31.6462,1,39,30.3795
10,3,Dynamic,60.04,344.76,423.4,419.39,370.94,1,37,47.4799,1,37,47.8841,1,72,25.333,1,41,20.386
10,4,Offensive,159.33,246.79,148.31,249.76,11.42,1,2,4.803,1,2,4.803,1,2,38.1304,1,2,3.803
10,4,Neutral,159.33,246.79,148.31,249.76,11.42,1,2,5.1364,1,2,5.1364,1,2,38.1637,1,2,5.0707
10,4,Defensive,159.33,246.79,148.31,249.76,11.42,1,2,5.803,1,2,5.803,1,2,38.2304,1,2,7.6061
10,4,Dynamic,159.33,246.79,148.31,249.76,11.42,1,2,5.803,1,2,5.803,1,2,38.2304,1,2,7.6061
10,5,Offensive,30.77,21.49,248.12,186.29,272.77,1,24,31.7604,1,24,34.1808,1,26,82.5474,1,26,13.6285
10,5,Neutral,30.77,21.49,248.12,186.29,272.77,1,24,39.4271,1,24,39.4271,1,26,83.3807,1,26,13.8769
10,5,Defensive,30.77,21.49,248.12,186.29,272.77,1,24,54.7604,1,24,54.7604,1,26,85.0474,1,25,20.835
10,5,Dynamic,30.77,21.49,248.12,186.29,272.77,1,24,33.0938,1,24,35.5141,1,26,82.6807,1,26,15.9097
10,6,Offensive,169.47,351.75,90.89,72.51,290.09,1,29,28.4573,1,30,29.9333,1,30,2.9,1,29,5.8411
10,6,Neutral,169.47,351.75,90.89,72.51,290.09,1,29,37.7906,1,29,37.7906,1,30,3.8667,1,29,6.4114
10,6,Defensive,169.47,351.75,90.89,72.51,290.09,1,29,56.4573,1,29,56.4573,1,30,5.8,1,30,7.5006
10,6,Dynamic,169.47,351.75,90.89,72.51,290.09,1,29,28.4573,1,30,29.9333,1,30,2.9,1,29,5.8411
10,7,Offensive,403.34,313.06,285.14,440.53,173.84,1,21,43.3084,1,21,43.9349,1,27,209.6193,1,27,25.0543
10,7,Neutral,403.34,313.06,285.14,440.53,173.84,1,21,49.975,1,21,49.975,1,27,210.4859,1,28,31.0854
10,7,Defensive,403.34,313.06,285.14,440.53,173.84,1,20,63.0921,1,20,63.0921,1,27,212.2193,1,27,46.4928
10,7,Dynamic,403.34,313.06,285.14,440.53,173.84,1,21,45.975,1,21,46.6016,1,27,209.8859,1,27,38.0125
10,8,Offensive,379.91,100.52,142.02,140.1,241.16,1,24,28.3528,1,24,28.4094,1,25,55.4459,1,24,7.2168
10,8,Neutral,379.91,100.52,142.02,140.1,241.16,1,24,36.0194,1,24,36.0194,1,25,56.2459,1,24,9.6224
10,8,Defensive,379.91,100.52,142.02,140.1,241.16,1,24,51.3528,1,24,51.3528,1,25,57.8459,1,24,14.4335
10,8,Dynamic,379.91,100.52,142.02,140.1,241.16,1,24,29.0194,1,24,29.0761,1,25,55.5126,1,24,8.9134
10,9,Offensive,233.79,189.17,310.84,143.79,89.42,1,9,10.0006,1,9,10.0006,1,9,20.8056,1,9,2.2059
10,9,Neutral,233.79,189.17,310.84,143.79,89.42,1,9,12.6672,1,9,12.6672,1,9,21.0723,1,9,2.9412
10,9,Defensive,233.79,189.17,310.84,143.79,89.42,1,9,18.0006,1,9,18.0006,1,9,21.6056,1,9,4.4118
10,9,Dynamic,233.79,189.17,310.84,143.79,89.42,1,9,10.3339,1,9,10.3339,1,9,20.8389,1,9,2.8786
10,10,Offensive,73.69,441.93,359.83,199.61,374.97,1,32,39.8779,1,32,39.8779,1,64,6.3,1,32,13.4357
10,10,Neutral,73.69,441.93,359.83,199.61,374.97,1,32,50.2113,1,32,50.2113,1,64,8.4,1,32,17.9143
10,10,Defensive,73.69,441.93,359.83,199.61,374.97,1,31,70.2761,1,31,70.2761,1,49,11.8466,1,49,14.7515
10,10,Dynamic,73.69,441.93,359.83,199.61,374.97,1,32,40.8779,1,32,40.8779,1,64,6.3,1,32,16.1578
10,11,Offensive,89.71,233.73,226.68,440.96,248.4,1,24,30.7156,1,25,32.027,1,38,49.3825,1,31,9.9073
10,11,Neutral,89.71,233.73,226.68,440.96,248.4,1,23,38.0938,1,23,38.0938,1,38,50.6158,1,30,11.2629
10,11,Defensive,89.71,233.73,226.68,440.96,248.4,1,23,52.7604,1,23,52.7604,1,38,53.0825,1,30,16.8943
10,11,Dynamic,89.71,233.73,226.68,440.96,248.4,1,24,31.3822,1,25,32.6937,1,38,49.4158,1,31,10.6277
10,12,Offensive,390.54,190.91,343.18,241.44,69.25,1,6,5.0,1,6,5.0,1,6,0.5,1,6,0.1
10,12,Neutral,390.54,190.91,343.18,241.44,69.25,1,6,6.6667,1,6,6.6667,1,6,0.6667,1,6,0.1333
10,12,Defensive,390.54,190.91,343.18,241.44,69.25,1,6,10.0,1,6,10.0,1,6,1.0,1,6,0.2
10,12,Dynamic,390.54,190.91,343.18,241.44,69.25,1,6,5.0,1,6,5.0,1,6,0.5,1,6,0.1
10,13,Offensive,155.58,51.07,39.26,415.87,382.89,1,37,36.2247,1,37,36.7058,1,41,4.0,1,37,5.8827
10,13,Neutral,155.58,51.07,39.26,415.87,382.89,1,37,48.2247,1,37,48.2247,1,41,5.3333,1,38,8.1481
10,13,Defensive,155.58,51.07,39.26,415.87,382.89,1,37,72.2247,1,37,72.2247,1,41,8.0,1,37,11.7655
10,13,Dynamic,155.58,51.07,39.26,415.87,382.89,1,37,36.2247,1,37,36.7058,1,41,4.0,1,37,5.8827
10,14,Offensive,27.6,157.52,193.9,455.14,340.92,1,35,39.1906,1,35,39.6479,1,45,36.6508,1,35,11.5926
10,14,Neutral,27.6,157.52,193.9,455.14,340.92,1,35,50.5239,1,35,50.5239,1,45,38.1174,1,36,12.8787
10,14,Defensive,27.6,157.52,193.9,455.14,340.92,1,32,72.3817,1,32,72.3817,1,45,41.0508,1,37,17.0372
10,14,Dynamic,27.6,157.52,193.9,455.14,340.92,1,35,39.5239,1,35,39.9812,1,45,36.6841,1,35,12.3772
